t,x,y,theta,s0,s1,s2,s3,error,P,I,D,pwm_l,pwm_r,vx,omega,on_line,estado,corr_bloqueada
6.460000000000492,0.2885845513722256,0.1984657642044059,-9.449981355425269,648.0,1022.0,303.0,309.0,-760.7361963190184,-30.429447852760738,-0.0,-243.73897783994988,0.75,0.0,0.46909939403491285,2.159151994127054,True,desviado,False
6.465000000000494,0.28623964058253953,0.19851801891832585,-9.4442879835746,894.0,1020.0,302.0,309.0,-979.4059405940594,-39.176237623762376,-0.0,-433.0209776180142,0.75,0.0,0.46909939403491285,0.5075437466824705,True,desviado,False
6.470000000000495,0.28389459475820455,0.19856401326975406,-9.44583048967511,930.0,1012.0,298.0,309.0,-1010.9846998823068,-40.43938799529227,-0.0,-341.00919547850674,0.75,0.0,0.46909939403491285,-0.8131972139594086,True,desviado,False
6.475000000000497,0.28154975375621294,0.19861929451702395,-9.45315930763929,764.0,983.0,305.0,309.0,-865.3113087674714,-34.61245235069885,-0.0,-63.898367497152144,0.75,0.0,0.46909939403491285,-1.8693536528825936,True,recuperacion,False
6.480000000000499,0.27920553350065247,0.19869629156575896,-9.464583088296704,572.0,1019.0,315.0,309.0,-674.0406320541761,-26.96162528216704,-0.0,184.7959548079479,0.0,0.75,0.46909939403491285,-2.1817546948722617,True,recuperacion,False
6.4850000000005,0.27686218555169173,0.19879657602828066,-9.470375485073056,492.0,1018.0,308.0,309.0,-591.9134931828867,-23.67653972731547,-0.0,227.90973501111083,0.0,0.75,0.46909939403491285,-0.5256184400860152,True,recuperacion,False
6.490000000000502,0.274519119341888,0.19890332899571228,-9.468912166198496,449.0,1021.0,316.0,309.0,-536.9928400954653,-21.479713603818613,-0.0,225.44159821268318,0.0,0.75,0.46909939403491285,0.798743430523754,True,recuperacion,False
6.495000000000504,0.2721756600028093,0.19900097147160692,-9.462178847043836,694.0,1021.0,312.0,309.0,-797.945205479452,-31.917808219178085,-0.0,-155.3337197119059,0.75,0.0,0.46909939403491285,1.3256202115654545,True,desviado,False
6.500000000000505,0.2698316838734893,0.19908540067028813,-9.46013726989471,727.0,1021.0,311.0,309.0,-829.3918918918919,-33.17567567567568,-0.0,-146.46962749326192,0.75,0.0,0.46909939403491285,-0.15900630774433322,True,desviado,False
6.505000000000507,0.26748776608074926,0.1991714152279701,-9.464600005322994,699.0,1022.0,313.0,309.0,-801.9632949210414,-32.07853179684166,-0.0,-69.61442288026281,0.75,0.0,0.46909939403491285,-1.3462170511766431,True,recuperacion,False
6.510000000000509,0.2651444772213078,0.19927298219740985,-9.473731866811567,571.0,1023.0,313.0,309.0,-675.0902527075813,-27.003610108303253,-0.0,103.51755463996825,0.0,0.75,0.46909939403491285,-1.7634182407203347,True,recuperacion,False
6.51500000000051,0.26280205028795833,0.1993929070994232,-9.477691485427929,431.0,1023.0,313.0,309.0,-518.3044315992292,-20.73217726396917,-0.0,260.60527357800026,0.0,0.75,0.46909939403491285,-0.19108748143828547,True,recuperacion,False
6.520000000000512,0.26045975278321565,0.19951536442283926,-9.474762549515304,474.0,1023.0,313.0,309.0,-568.6644643699858,-22.746578574799432,-0.0,121.99165217969225,0.0,0.75,0.46909939403491285,1.0662576793611895,True,desviado,False
6.525000000000514,0.258116852187571,0.1996255677927382,-9.466857220922094,756.0,1020.0,313.0,310.0,-852.4385160483534,-34.09754064193414,-0.0,-255.13470548825666,0.75,0.0,0.46909939403491285,1.5395432326823615,True,desviado,False
6.530000000000515,0.2557732601023897,0.19972004417398861,-9.463878423415695,859.0,1023.0,313.0,310.0,-940.9181636726547,-37.63672654690619,-0.0,-284.76987099094123,0.75,0.0,0.46909939403491285,0.01206143598394277,True,desviado,False
6.535000000000517,0.2534296504341337,0.19981409312144716,-9.467591692185092,910.0,1023.0,313.0,312.0,-978.889757623143,-39.155590304925724,-0.0,-244.90482243424486,0.75,0.0,0.46909939403491285,-1.209419371378121,True,desviado,False
6.540000000000519,0.25108664777805395,0.1999220832823828,-9.476656403135438,803.0,1023.0,313.0,313.0,-889.0701468189234,-35.56280587275693,-0.0,-63.64984273890776,0.75,0.0,0.46909939403491285,-2.1862004799836714,True,recuperacion,False
6.54500000000052,0.2487449639191155,0.20005549453360022,-9.489468324699555,644.0,1023.0,313.0,313.0,-742.6951591801134,-29.707806367204537,-0.0,131.09509524933662,0.0,0.75,0.46909939403491285,-2.435127480730701,True,recuperacion,False
6.550000000000522,0.24640491219016414,0.20021514205934493,-9.496370775604937,528.0,1023.0,312.0,313.0,-623.1617647058823,-24.926470588235293,-0.0,235.2066400436129,0.0,0.75,0.46909939403491285,-0.7282329626962947,True,recuperacion,False
6.555000000000524,0.24406547464187273,0.2003836285761216,-9.49579513330805,596.0,1023.0,311.0,313.0,-695.9429335711101,-27.837717342844403,-0.0,77.3072453922557,0.0,0.75,0.46909939403491285,0.6367187496429599,True,desviado,False
6.560000000000525,0.24172553353052353,0.20054492147177166,-9.489771662156235,776.0,1023.0,313.0,313.0,-865.5670103092783,-34.62268041237113,-0.0,-149.43382031122292,0.75,0.0,0.46909939403491285,1.1960539945129,True,desviado,False
6.565000000000527,0.2393848141524919,0.20069454246694926,-9.488297728898837,894.0,1023.0,314.0,313.0,-963.8364779874214,-38.55345911949686,-0.0,-222.52703543162775,0.75,0.0,0.46909939403491285,-0.26261647694849644,True,desviado,False
6.570000000000529,0.23704427679128043,0.20084696393695584,-9.49321439190954,906.0,1022.0,320.0,313.0,-968.7622022647404,-38.75048809058961,-0.0,-161.67979393492217,0.75,0.0,0.46909939403491285,-1.4290709571308549,True,desviado,False
6.57500000000053,0.23470487931624442,0.2010158867542664,-9.503241420690854,905.0,1020.0,310.0,313.0,-975.6671899529042,-39.02668759811617,-0.0,-121.46184098024213,0.75,0.0,0.46909939403491285,-2.361849182890328,True,desviado,False
6.580000000000532,0.23236763422489531,0.2012122486597436,-9.516822878601424,697.0,1020.0,315.0,313.0,-791.8976545842218,-31.67590618336887,-0.0,135.5001537562495,0.0,0.75,0.46909939403491285,-2.5755884144729335,True,recuperacion,False
6.585000000000534,0.23003288299893448,0.2014364398371611,-9.524340704354351,654.0,1011.0,308.0,313.0,-755.0306211723534,-30.20122484689414,-0.0,139.09054772361662,0.0,0.75,0.4690993940349128,-0.8405553059943511,True,recuperacion,False
6.590000000000535,0.22769912059096134,0.2016707657213075,-9.52478933382541,737.0,1015.0,313.0,313.0,-830.1093355761144,-33.20437342304458,-0.0,7.268926122018475,0.75,0.0,0.4690993940349128,0.014722793005193802,True,desviado,False
6.595000000000537,0.22536558104351903,0.20190729203019323,-9.528490942896074,883.0,1018.0,316.0,313.0,-953.3596837944664,-38.134387351778656,-0.0,-142.81216957660945,0.75,0.0,0.4690993940349128,-1.2072911649863836,True,desviado,False
6.600000000000539,0.22303349327850627,0.20215767184066896,-9.537546329939417,855.0,1020.0,320.0,313.0,-927.4322169059011,-37.09728867623605,-0.0,-68.85555843734828,0.75,0.0,0.4690993940349128,-2.1844986179600245,True,recuperacion,False
6.60500000000054,0.22070100556888192,0.20243372906386492,-9.550431596024225,768.0,1021.0,313.0,313.0,-858.3850931677018,-34.33540372670807,-0.0,34.657657579695346,0.22774614701272644,0.75,0.47238528371818095,-2.514567119333305,True,recuperacion,False
6.610000000000542,0.21831574483704622,0.2027444997572248,-9.558744903287016,685.0,1023.0,313.0,313.0,-782.3479005998287,-31.293916023993148,-0.0,115.50499138723454,0.0,0.75,0.48446506064911116,-1.081140864554522,True,recuperacion,False
6.615000000000544,0.21592036164509107,0.20306964983641299,-9.56024756463352,768.0,1023.0,313.0,313.0,-858.5022755482003,-34.34009102192801,-0.0,-10.531755966981747,0.75,0.0,0.48283136818274125,-0.17766617224789033,True,desviado,False
6.6200000000005454,0.2135331726785859,0.20339832809145858,-9.564792050986906,896.0,1023.0,312.0,313.0,-966.9811320754717,-38.679245283018865,-0.0,-137.54685700961298,0.75,0.0,0.48137137147208997,-1.3611387781709265,True,desviado,False
6.625000000000547,0.21115500666623538,0.20374203946879663,-9.574521461397355,889.0,1012.0,312.0,313.0,-961.2034837688044,-38.44813935075218,-0.0,-89.34962193872832,0.75,0.0,0.48006660301719895,-2.3075258822911393,True,recuperacion,False
6.630000000000549,0.2087869735822695,0.20411204140598896,-9.588397098124231,831.0,1015.0,314.0,313.0,-911.8479579458148,-36.47391831783259,-0.0,-3.3181043695222345,0.75,0.0,0.4789005588004834,-3.0643229102599374,True,recuperacion,False
6.6350000000005505,0.20643024610638902,0.20451721142717472,-9.60505617093714,608.0,1018.0,307.0,313.0,-710.5966162065895,-28.42386464826358,-0.0,239.1789370284048,0.0,0.75,0.47785848952739585,-3.1373353220385236,True,recuperacion,False
6.640000000000552,0.20408451806798936,0.2049561665591577,-9.615035071868686,582.0,1017.0,309.0,313.0,-682.1251688428636,-27.285006753714544,-0.0,201.59099275635447,0.0,0.75,0.4769272140625837,-1.289767249252509,True,recuperacion,False
6.645000000000554,0.2017460019589823,0.20540976149382428,-9.616919573234322,653.0,1016.0,309.0,313.0,-753.8192928852029,-30.152771715408118,-0.0,55.08074607864088,0.0,0.75,0.4760949527016942,0.18767683294927917,True,desviado,False
6.6500000000005555,0.19941093707035376,0.20586070187381705,-9.61286340426157,902.0,1019.0,309.0,310.0,-978.7401574803149,-39.1496062992126,-0.0,-231.34851525908581,0.75,0.0,0.4753511781698812,0.8369688099117125,True,desviado,False
6.655000000000557,0.19707786330011512,0.20630355404676146,-9.61296266281517,1019.0,1019.0,309.0,309.0,-1069.2771084337348,-42.77108433734939,-0.0,-270.588301825464,0.75,0.0,0.47468648246229417,-0.5497659946360143,True,desviado,False
6.660000000000559,0.19474902075420805,0.20675196959730577,-9.619137359543576,1014.0,1022.0,309.0,309.0,-1065.561416729465,-42.622456669178604,-0.0,-184.95298123270098,0.75,0.0,0.4740924578422153,-1.658695706477591,True,recuperacion,False
6.6650000000005605,0.19242666634529682,0.20721892767008523,-9.630170399685884,1023.0,1015.0,306.0,309.0,-1074.632491519035,-42.985299660761406,-0.0,-140.35237661037473,0.75,0.0,0.4735615904915884,-2.5454731218653204,True,desviado,False
6.670000000000562,0.19011284433413952,0.20771471781440956,-9.64508850952165,1010.0,1015.0,309.0,309.0,-1062.8074158153613,-42.51229663261445,-0.0,-84.05657278285382,0.75,0.0,0.4730871654687262,-3.2546020919384797,True,recuperacion,False
6.675000000000564,0.1878095369428211,0.20824746048021175,-9.663113391612296,996.0,1020.0,309.0,309.0,-1052.3917995444192,-42.09567198177677,-0.0,-46.340861422867135,0.75,0.0,0.47266318177100575,-3.8216709949925227,True,recuperacion,False
6.6800000000005655,0.1855187347236006,0.20882352590813605,-9.683090489941339,906.0,1021.0,309.0,309.0,-983.4970530451866,-39.33988212180746,-0.0,50.23509280307215,0.0,0.75,0.47228427642818005,-3.742963586802662,True,recuperacion,False
6.685000000000567,0.1832402221645155,0.2094397566132392,-9.695722715118753,827.0,1023.0,309.0,309.0,-918.9627228525121,-36.75850891410049,-0.0,112.60576119335988,0.0,0.75,0.47194565666616145,-1.7740697813051658,True,recuperacion,False
6.690000000000569,0.18096887590850125,0.2100761098171662,-9.70026117449921,961.0,1023.0,305.0,309.0,-1029.253271747498,-41.17013086989992,-0.0,-53.524625838631216,0.75,0.0,0.4716430392832172,-0.7317803846113697,True,desviado,False
6.6950000000005705,0.17870190189215582,0.21072272077333024,-9.707233296351436,1003.0,1023.0,308.0,309.0,-1058.2671206961786,-42.33068482784714,-0.0,-72.28385682545853,0.75,0.0,0.47137259647174595,-1.8042470868601004,True,desviado,False
6.700000000000572,0.17644201668144738,0.21138920186262075,-9.718904013149636,976.0,1023.0,305.0,310.0,-1039.0206579954092,-41.56082631981637,-0.0,-27.50294453689772,0.75,0.0,0.47113090740033536,-2.6618661407586206,True,recuperacion,False
6.705000000000574,0.1741922427868148,0.21208520926493726,-9.734332053642618,942.0,1022.0,310.0,311.0,-1007.7369439071567,-40.30947775628627,-0.0,18.288395730074615,0.75,0.0,0.47091491494366217,-3.3476780546088003,True,recuperacion,False
6.7100000000005755,0.1719553622392744,0.2128183346868717,-9.752232536605009,885.0,1022.0,307.0,310.0,-966.7194928684628,-38.66877971473851,-0.0,62.022818257484964,0.0,0.75,0.4707218870129103,-3.3639258262511107,True,recuperacion,False
6.715000000000577,0.1697312342951563,0.21358657751190588,-9.763204155534854,843.0,1023.0,309.0,313.0,-926.0450160771704,-37.041800643086816,-0.0,92.22534492979032,0.0,0.75,0.4705493819975767,-1.4709647945354754,True,recuperacion,False
6.720000000000579,0.1675136846340276,0.21437122865916056,-9.766414678527216,964.0,1020.0,300.0,314.0,-1027.7136258660507,-41.10854503464203,-0.0,-57.444590295803145,0.75,0.0,0.4703952178815373,-0.4893965311637154,True,desviado,False
6.7250000000005805,0.16529955420338024,0.21516333456771025,-9.772324889975689,1016.0,1021.0,313.0,313.0,-1057.829515583928,-42.31318062335712,-0.0,-76.35028086851494,0.75,0.0,0.4702574446427233,-1.6104200797948087,True,desviado,False
6.730000000000582,0.1630924128073734,0.21597282060263018,-9.783146429271333,1006.0,1022.0,306.0,312.0,-1057.4452003023432,-42.29780801209373,-0.0,-52.9840182700587,0.75,0.0,0.4701343195872891,-2.5068685692062647,True,recuperacion,False
6.735000000000584,0.16089607766382977,0.2168095415767861,-9.797895408302724,1012.0,1023.0,309.0,309.0,-1064.0784018092725,-42.5631360723709,-0.0,-45.04865459735619,0.75,0.0,0.47002428530627643,-3.2237312034920462,True,desviado,False
6.7400000000005855,0.15871395087797244,0.21768123473151782,-9.815785041625151,1002.0,1022.0,309.0,309.0,-1056.775170325511,-42.27100681302044,-0.0,-22.770180437635574,0.75,0.0,0.469925949975947,-3.7969844829666264,True,recuperacion,False
6.745000000000587,0.15654915564201893,0.2185939144215463,-9.836186160811016,980.0,1016.0,312.0,309.0,-1038.21169277799,-41.5284677111196,-0.0,6.337046750680258,0.75,0.0,0.4698380697526019,-4.255397722423259,True,recuperacion,False
6.750000000000589,0.15440461555125432,0.21955219481431523,-9.858063463785266,867.0,1018.0,321.0,309.0,-942.7435387673956,-37.709741550695824,-0.0,118.99771753818946,0.0,0.75,0.46975953303920187,-4.089801679630816,True,recuperacion,False
6.7550000000005905,0.1522794924426041,0.22055199323065236,-9.872215224913417,801.0,1022.0,313.0,309.0,-893.6605316973415,-35.74642126789366,-0.0,142.19801076079756,0.0,0.75,0.46968934642477483,-2.051425671612576,True,recuperacion,False
6.760000000000592,0.1501651817520016,0.22157374617031383,-9.877968811049513,864.0,1023.0,313.0,309.0,-946.5922678357912,-37.863690713431644,-0.0,36.02052416641868,0.75,0.0,0.4696266221187596,-0.9535734675479961,True,desviado,False
6.765000000000594,0.14805710165923353,0.2226076229424486,-9.885912632868138,961.0,1020.0,316.0,309.0,-1020.7214121258634,-40.828856485034535,-0.0,-63.740606231593574,0.75,0.0,0.46957056672134234,-1.9816082800332853,True,desviado,False
6.7700000000005955,0.1459595236061346,0.22366204162822134,-9.898360388621589,982.0,1019.0,314.0,309.0,-1038.1097560975609,-41.52439024390244,-0.0,-65.4844371281525,0.75,0.0,0.4695204711877408,-2.803696500963335,True,desviado,False
6.775000000000597,0.14387707762774676,0.22474551118159602,-9.914409803570527,1003.0,1021.0,312.0,313.0,-1049.0751226878067,-41.96300490751227,-0.0,-58.997545898001746,0.75,0.0,0.46947570185949694,-3.461095486663155,True,desviado,False
6.780000000000599,0.1418138260475913,0.22586464164481476,-9.933339356005526,981.0,1023.0,313.0,313.0,-1031.9391634980989,-41.27756653992395,-0.0,-20.735131100951836,0.75,0.0,0.4694356924493297,-3.986797492112429,True,recuperacion,False
6.7850000000006006,0.139773413174515,0.22702449334255326,-9.954572066926202,932.0,1023.0,321.0,313.0,-988.4125144843568,-39.53650057937428,-0.0,37.717387045824154,0.75,0.0,0.46939993687816695,-4.4071854217335735,True,recuperacion,False
6.790000000000602,0.1377591617128923,0.2282288647387652,-9.977114368557608,860.0,1023.0,322.0,313.0,-930.1032565528197,-37.20413026211279,-0.0,96.37328044992144,0.0,0.75,0.4693679828737508,-4.211181693390678,True,recuperacion,False
6.795000000000604,0.1357696570299002,0.22947345779716496,-9.991797908917688,865.0,1022.0,318.0,313.0,-937.251787132645,-37.4900714853058,-0.0,58.88305961915476,0.0,0.75,0.4693394262498451,-2.1484895826362482,True,desviado,False
6.800000000000606,0.13379394191061725,0.23073961492247796,-9.997976742756876,933.0,1023.0,310.0,313.0,-997.6735168670027,-39.90694067468011,-0.0,-31.287933947821003,0.75,0.0,0.4693139057936834,-1.0311925296272828,True,desviado,False
6.805000000000607,0.13182620810553491,0.23201791821969722,-10.00626062225005,998.0,1023.0,315.0,313.0,-1043.035107587769,-41.72140430351077,-0.0,-76.33546262839432,0.75,0.0,0.4692910986969883,-2.0436778868987946,True,desviado,False
6.810000000000609,0.1298716298981778,0.23331603956618857,-10.018980311799211,1011.0,1023.0,312.0,313.0,-1054.9078600977812,-42.196314403911245,-0.0,-67.68212685189056,0.75,0.0,0.4692707164727695,-2.8533316806889477,True,desviado,False
6.815000000000611,0.12793577059846029,0.23464172858633295,-10.035247183946693,1009.0,1023.0,315.0,313.0,-1051.1278195488721,-42.045112781954884,-0.0,-42.84144013763255,0.75,0.0,0.46925250130625085,-3.5007872326046443,True,recuperacion,False
6.820000000000612,0.12602341824125796,0.2360009441551118,-10.054350630299783,1012.0,1023.0,306.0,313.0,-1060.2863602110021,-42.411454408440086,-0.0,-40.979256890898796,0.75,0.0,0.4692362227937715,-4.018537776011729,True,desviado,False
6.825000000000614,0.12413877067088465,0.23739817857171694,-10.075722398906073,995.0,1021.0,316.0,313.0,-1040.0756143667297,-41.60302457466919,-0.0,-4.432584810502244,0.75,0.0,0.4692216750284096,-4.432567162901958,True,recuperacion,False
6.830000000000616,0.12228556229003311,0.23883672781366558,-10.098908075935489,995.0,1022.0,312.0,313.0,-1043.1491294473883,-41.72596517789553,-0.0,-6.791027464141869,0.75,0.0,0.4692086739954656,-4.763653890654398,True,desviado,False
6.835000000000617,0.12046715309762417,0.24031891436504352,-10.123012105257795,836.0,1023.0,315.0,313.0,-915.5609167671894,-36.62243667068758,-0.0,148.35213599133942,0.0,0.75,0.46919705524485983,-4.496238703011131,True,recuperacion,False
6.840000000000619,0.11868113048602674,0.24183993206219656,-10.138944511826876,850.0,1023.0,312.0,309.0,-935.8460304731356,-37.43384121892542,-0.0,79.50435874680217,0.0,0.75,0.4691866718110034,-2.3764410168255177,True,desviado,False
6.845000000000621,0.11691358808290872,0.24338234567316414,-10.14612202604874,904.0,1023.0,308.0,309.0,-982.7044025157232,-39.308176100628934,-0.0,-0.5769953283437189,0.75,0.0,0.4691773923538303,-1.2134783692848683,True,desviado,False
6.850000000000622,0.11515708832947155,0.24493725496859378,-10.15520451991674,988.0,1023.0,312.0,309.0,-1044.0729483282676,-41.7629179331307,-0.0,-74.04615170489379,0.75,0.0,0.4691690994974768,-2.189446337348997,True,desviado,False
6.855000000000624,0.11341762797097692,0.24651113187540835,-10.16856283712971,1007.0,1023.0,310.0,312.0,-1055.052790346908,-42.202111613876326,-0.0,-65.00811661579426,0.75,0.0,0.4691616883455941,-2.9698982839235555,True,desviado,False
6.860000000000626,0.1117016624416803,0.24811052716127213,-10.185340400426556,989.0,1023.0,309.0,312.0,-1042.537030003798,-41.701481200151925,-0.0,-30.486769219323907,0.75,0.0,0.46915506515451394,-3.5940020054014257,True,recuperacion,False
6.865000000000627,0.11001466127541525,0.24974038629398504,-10.204852230983498,1010.0,1023.0,312.0,310.0,-1058.7570621468926,-42.3502824858757,-0.0,-40.80477702524028,0.75,0.0,0.4691491461474853,-4.093078799138803,True,desviado,False
6.870000000000629,0.10836132592068767,0.25140433520889727,-10.226018396846467,891.0,1021.0,314.0,309.0,-967.6528599605523,-38.706114398422095,-0.0,80.76169870594023,0.0,0.75,0.469143856454982,-3.9600001658633923,True,recuperacion,False
6.875000000000631,0.10673966984223607,0.25309917129588816,-10.239601483222023,833.0,1021.0,313.0,309.0,-920.8400646203554,-36.833602584814216,-0.0,112.70854350239442,0.0,0.75,0.46913912916767786,-1.9476273427708506,True,recuperacion,False
6.880000000000632,0.1051348735806634,0.25480997310268994,-10.244900317427572,983.0,1022.0,313.0,309.0,-1039.5888846593073,-41.58355538637229,-0.0,-63.60260359506617,0.75,0.0,0.4691349044901107,-0.8705690960455211,True,desviado,False
6.885000000000634,0.1035393315351247,0.25652937949596566,-10.252480487936914,1001.0,1017.0,314.0,309.0,-1052.2529344945096,-42.09011737978039,-0.0,-59.71868231878917,0.75,0.0,0.46913112898432935,-1.9152322047592163,True,desviado,False
6.890000000000636,0.10196020032345793,0.2582638349796873,-10.26463744278143,1006.0,1019.0,314.0,309.0,-1055.891238670695,-42.2356495468278,-0.0,-46.16904263457481,0.75,0.0,0.4691277548939572,-2.750617569227101,True,desviado,False
6.895000000000637,0.10040497137427497,0.2600197208747241,-10.280454313074321,1012.0,1019.0,317.0,309.0,-1057.9601053820097,-42.31840421528039,-0.0,-34.80096989778005,0.75,0.0,0.46912473954012157,-3.4186498768161324,True,desviado,False
6.900000000000639,0.09887990216603873,0.2618018335010264,-10.299197906609628,1017.0,1019.0,318.0,309.0,-1060.8336462636125,-42.433345850544505,-0.0,-27.80892798636942,0.75,0.0,0.46912204478160846,-3.952855026875213,True,desviado,False
6.905000000000641,0.09739028693580663,0.2636136578398347,-10.320281911845287,966.0,1023.0,311.0,309.0,-1028.363357608279,-41.13453430433116,-0.0,19.498096795941535,0.75,0.0,0.4691196365324147,-4.380042663023502,True,recuperacion,False
6.910000000000642,0.09594065392612112,0.2654576034822584,-10.342705298056172,899.0,1023.0,319.0,309.0,-970.1960784313726,-38.807843137254906,-0.0,83.4494027694469,0.0,0.75,0.46911748433059347,-4.189476453501816,True,recuperacion,False
6.915000000000644,0.0945282047523555,0.2673302040702476,-10.357293745365597,822.0,1023.0,303.0,309.0,-919.4139194139194,-36.77655677655678,-0.0,119.35317275955666,0.0,0.75,0.46911556095294177,-2.131132561426083,True,recuperacion,False
6.920000000000646,0.09313609379831683,0.2692179857355587,-10.363396536179891,951.0,1023.0,307.0,309.0,-1020.0772200772201,-40.803088803088805,-0.0,-37.24873986427116,0.75,0.0,0.4691138420706535,-1.0173126468509257,True,desviado,False
6.925000000000647,0.09175557503255229,0.2711142490009606,-10.371619606375278,1013.0,1022.0,309.0,309.0,-1064.8322653599698,-42.593290614398796,-0.0,-79.7801722442895,0.75,0.0,0.4691123059415848,-2.03257856613674,True,desviado,False
6.930000000000649,0.09039425286662381,0.2730243209091008,-10.384290668575613,1007.0,1022.0,309.0,308.0,-1061.9803476946333,-42.479213907785336,-0.0,-52.423819372598864,0.75,0.0,0.46911093313523755,-2.844455890931644,True,recuperacion,False
6.935000000000651,0.08906011697133163,0.27495346034271717,-10.400518654908915,1015.0,1019.0,301.0,305.0,-1078.7878787878788,-43.15151515151515,-0.0,-56.865710872713706,0.75,0.0,0.4691097062869826,-3.4936895330692646,True,desviado,False
6.940000000000652,0.08775978911658057,0.27690552941997276,-10.419591005457264,1011.0,1019.0,301.0,305.0,-1075.8725341426405,-43.03490136570562,-0.0,-36.30758403661365,0.75,0.0,0.4691086098784152,-4.012861961231069,True,recuperacion,False
6.945000000000654,0.08649881265966843,0.27888323002063625,-10.440937907692799,1011.0,1019.0,301.0,302.0,-1080.5165210786176,-43.22066084314471,-0.0,-30.988093148802168,0.75,0.0,0.46910763004106215,-4.428028386180885,True,desviado,False
6.950000000000656,0.08528186807900309,0.28088831096153044,-10.463571524651018,929.0,1019.0,298.0,301.0,-1022.7718884962701,-40.91087553985081,-0.0,47.601893894655554,0.0,0.75,0.4691067543809597,-4.227849179115189,True,recuperacion,False
6.955000000000657,0.08410567481074044,0.28291759095181357,-10.478328087104954,907.0,1021.0,302.0,301.0,-1002.3706045041486,-40.09482418016594,-0.0,57.802866516804734,0.0,0.75,0.46910597182188246,-2.16181806482404,True,recuperacion,False
6.960000000000659,0.08295181396804108,0.284959669928441,-10.484565314495114,987.0,1020.0,302.0,301.0,-1063.6015325670498,-42.544061302681996,-0.0,-33.015107113718244,0.75,0.0,0.4691052724652396,-1.0418509120831945,True,desviado,False
6.965000000000661,0.08181073482265633,0.28700891273437884,-10.492895889537746,1023.0,1020.0,309.0,301.0,-1084.4327176781003,-43.377308707124016,-0.0,-48.1079971128633,0.75,0.0,0.4691046474648682,-2.052201071682771,True,desviado,False
6.970000000000662,0.08069058174480022,0.28906965552860514,-10.505652920099793,1020.0,1019.0,300.0,301.0,-1089.3939393939395,-43.57575757575758,-0.0,-39.62906403801135,0.75,0.0,0.4691040889151379,-2.8601474127348094,True,desviado,False
6.975000000000664,0.0795998839386338,0.2911461248192655,-10.521949652721334,1023.0,1019.0,290.0,298.0,-1104.1825095057034,-44.167300380228134,-0.0,-45.486628960724595,0.75,0.0,0.4691035897509526,-3.50623756654652,True,desviado,False
6.980000000000666,0.0785456519501201,0.2932413303038486,-10.541076977588748,1023.0,1019.0,296.0,297.0,-1100.9487666034156,-44.03795066413662,-0.0,-27.960148789761902,0.75,0.0,0.4691031436583841,-4.022896242553265,True,recuperacion,False
6.985000000000667,0.0775336916255662,0.2953572643410161,-10.561935665928194,806.0,1023.0,294.0,297.0,-932.2314049586777,-37.28925619834711,-0.0,182.8887298208522,0.0,0.75,0.4691027449948069,-3.903877306614837,True,recuperacion,False
6.990000000000669,0.07656121053804059,0.2974916541051576,-10.575272871865442,796.0,1023.0,293.0,298.0,-922.8215767634855,-36.91286307053942,-0.0,139.31390470882715,0.0,0.75,0.46910238871752497,-1.9027475965280043,True,recuperacion,False
6.995000000000671,0.07560941599366236,0.2996353649044654,-10.580375082951194,1001.0,1023.0,297.0,297.0,-1084.0336134453783,-43.36134453781513,-0.0,-95.93471072209233,0.75,0.0,0.46910207031998663,-0.8346801258506505,True,desviado,False
7.000000000000672,0.07466879785254958,0.3017839995827144,-10.587798019922543,988.0,1023.0,297.0,297.0,-1074.4721689059502,-42.978886756238005,-0.0,-55.68056405815095,0.75,0.0,0.46910178577478107,-1.8865328851445562,True,recuperacion,False
7.005000000000674,0.07374831097194828,0.30394132494907555,-10.599829239881478,975.0,1023.0,299.0,293.0,-1069.4980694980695,-42.779922779922785,-0.0,-33.007475551248874,0.75,0.0,0.46910153148269573,-2.727667594851349,True,recuperacion,False
7.010000000000676,0.07285718933383228,0.3061109333773053,-10.6155455638046,919.0,1023.0,298.0,293.0,-1027.6352151598894,-41.10540860639558,-0.0,27.13019231994194,0.75,0.0,0.4691013042271897,-3.400297479235995,True,recuperacion,False
7.015000000000677,0.0720029677046494,0.308295322115711,-10.634208753461321,898.0,1023.0,288.0,293.0,-1019.1846522781775,-40.7673860911271,-0.0,29.13181008201364,0.75,0.0,0.4691011011337078,-3.938179171842656,True,recuperacion,False
7.020000000000679,0.07119183024663514,0.31049606262220436,-10.654696286967294,703.0,1023.0,292.0,286.0,-860.2430555555555,-34.40972222222222,-0.0,211.12218312455593,0.0,0.75,0.46910091963332046,-3.836131637794029,True,recuperacion,False
7.025000000000681,0.07042096134117795,0.3127112520047532,-10.667736691655174,690.0,1023.0,289.0,283.0,-855.5798687089715,-34.223194748358864,-0.0,153.38135240308998,0.0,0.75,0.46910075743022894,-1.8485734424232652,True,recuperacion,False
7.030000000000682,0.06967094792706514,0.31493360527469483,-10.672069384605226,744.0,1023.0,286.0,280.0,-912.5589369909987,-36.50235747963995,-0.0,38.99206474373028,0.0,0.75,0.4691006124727263,-0.2591835103088092,True,desviado,False
7.035000000000684,0.0689240971222019,0.3171570248437527,-10.669970960097627,956.0,1023.0,285.0,285.0,-1079.246763436642,-43.16987053746568,-0.0,-172.7309464141606,0.75,0.0,0.4691004829272449,0.4796281633385303,True,desviado,False
